BundleName;QuestName;QuestId;
Weapon Mastery;[Lab] Weapon Mastery - Factory Rookie: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_11_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Woods Rookie: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_12_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Rookie: Пистолет Glock 17 9x19;Weapon_Master_ordinal_13_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Rookie: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_14_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Lighthouse Rookie: Пистолет ТТ-33 7.62x25 ТТ;Weapon_Master_ordinal_17_571a12c42459771f627b58a0;
Weapon Mastery;[Lab] Weapon Mastery - Tarkov Rookie: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_2_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Tarkov Seasoned: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_3_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Tarkov Veteran: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_4_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Seasoned: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_7_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Customs Rookie: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_10_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Factory Rookie: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_11_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - Woods Rookie: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_12_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Rookie: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_13_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Rookie: Пистолет Glock 17 9x19;Weapon_Master_ordinal_14_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Rookie: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_15_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Tarkov Seasoned: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_3_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Tarkov Veteran: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_4_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Tarkov Elite: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_5_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Customs Rookie: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_10_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Factory Rookie: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_11_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Woods Rookie: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_12_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Rookie: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_13_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Rookie: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_14_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Rookie: Пистолет Glock 17 9x19;Weapon_Master_ordinal_15_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Rookie: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_16_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Tarkov Veteran: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_4_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Tarkov Elite: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_5_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Rookie: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_6_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Factory Rookie: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_11_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Woods Rookie: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_12_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Rookie: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_13_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Rookie: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_14_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Rookie: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_15_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Rookie: Пистолет Glock 17 9x19;Weapon_Master_ordinal_16_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - Lighthouse Rookie: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_17_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Tarkov Elite: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_5_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Rookie: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_6_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Seasoned: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_7_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Woods Rookie: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_12_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Rookie: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_13_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Rookie: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_14_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Rookie: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_15_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Rookie: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_16_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Lighthouse Rookie: Пистолет Glock 17 9x19;Weapon_Master_ordinal_17_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - Customs Seasoned: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_18_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Rookie: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_6_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Seasoned: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_7_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Veteran: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_8_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Rookie: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_13_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Rookie: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_14_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Rookie: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_15_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Rookie: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_16_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Lighthouse Rookie: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_17_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Customs Seasoned: Пистолет Glock 17 9x19;Weapon_Master_ordinal_18_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - Factory Seasoned: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_19_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Seasoned: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_7_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Veteran: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_8_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Elite: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_9_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Rookie: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_14_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Rookie: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_15_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Rookie: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_16_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - Lighthouse Rookie: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_17_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Customs Seasoned: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_18_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Factory Seasoned: Пистолет Glock 17 9x19;Weapon_Master_ordinal_19_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - Woods Seasoned: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_20_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Veteran: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_8_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Elite: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_9_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Customs Rookie: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_10_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Rookie: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_15_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Rookie: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_16_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Lighthouse Rookie: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_17_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - Customs Seasoned: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_18_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Factory Seasoned: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_19_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Woods Seasoned: Пистолет Glock 17 9x19;Weapon_Master_ordinal_20_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Seasoned: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_21_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Decapitator Elite: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_9_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Customs Rookie: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_10_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Factory Rookie: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_11_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Rookie: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_16_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Lighthouse Rookie: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_17_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Customs Seasoned: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_18_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - Factory Seasoned: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_19_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Woods Seasoned: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_20_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Seasoned: Пистолет Glock 17 9x19;Weapon_Master_ordinal_21_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Seasoned: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_22_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Customs Rookie: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_10_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Factory Rookie: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_11_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Woods Rookie: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_12_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Lighthouse Rookie: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_17_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Customs Seasoned: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_18_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Factory Seasoned: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_19_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - Woods Seasoned: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_20_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Seasoned: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_21_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Seasoned: Пистолет Glock 17 9x19;Weapon_Master_ordinal_22_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Seasoned: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_23_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Factory Rookie: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_11_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Woods Rookie: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_12_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Rookie: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_13_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Customs Seasoned: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_18_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Factory Seasoned: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_19_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Woods Seasoned: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_20_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Seasoned: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_21_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Seasoned: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_22_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Seasoned: Пистолет Glock 17 9x19;Weapon_Master_ordinal_23_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Seasoned: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_24_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Woods Rookie: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_12_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Rookie: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_13_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Rookie: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_14_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Factory Seasoned: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_19_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Woods Seasoned: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_20_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Seasoned: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_21_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Seasoned: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_22_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Seasoned: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_23_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Seasoned: Пистолет Glock 17 9x19;Weapon_Master_ordinal_24_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - Lighthouse Seasoned: Пистолет Ярыгина MP-443 'Грач' 9x19;Weapon_Master_ordinal_25_576a581d2459771e7b1bc4f1;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Rookie: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_13_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Rookie: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_14_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Rookie: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_15_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Woods Seasoned: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_20_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Seasoned: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_21_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Seasoned: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_22_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Seasoned: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_23_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Seasoned: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_24_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Lighthouse Seasoned: Пистолет Glock 17 9x19;Weapon_Master_ordinal_25_5a7ae0c351dfba0017554310;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Rookie: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_14_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Rookie: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_15_5b1fa9b25acfc40018633c01;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Rookie: Пистолет FN Five-seveN MK2 5.7x28;Weapon_Master_ordinal_16_5d3eb3b0a4b93615055e84d2;
Weapon Mastery;[Lab] Weapon Mastery - Interchange Seasoned: Пистолет ПЛ-15 9x19;Weapon_Master_ordinal_21_602a9740da11d6478d5a06dc;
Weapon Mastery;[Lab] Weapon Mastery - Shoreline Seasoned: Автоматический Пистолет Стечкина АПС 9x18ПМ;Weapon_Master_ordinal_22_5a17f98cfcdbcb0980087290;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Seasoned: Пистолет HK USP .45 ACP;Weapon_Master_ordinal_23_6193a720f8ee7e52e42109ed;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Seasoned: Пистолет Colt M45A1 .45 ACP;Weapon_Master_ordinal_24_5f36a0e5fbf956000b716b65;
Weapon Mastery;[Lab] Weapon Mastery - Lighthouse Seasoned: Пистолет SIG P226R 9x19;Weapon_Master_ordinal_25_56d59856d2720bd8418b456a;
Weapon Mastery;[Lab] Weapon Mastery - Reserve base Rookie: Пистолет Сердюкова СР-1МП Гюрза 9x21;Weapon_Master_ordinal_15_59f98b4986f7746f546d2cef;
Weapon Mastery;[Lab] Weapon Mastery - The Lab Rookie: Пистолет Glock 18C 9x19;Weapon_Master_ordinal_16_5b1fa9b25acfc40018633c01;
